4.295281600952148438e+01,2.594376945495605469e+01,4.963690948486328125e+01
1.149846725463867188e+02,6.308804702758789062e+01,1.804033355712890625e+02
3.583607101440429688e+01,5.076245498657226562e+01,4.175068664550781250e+01
5.920899868011474609e+00,4.343466758728027344e+00,5.822055339813232422e+00
4.107959270477294922e+00,4.964566707611083984e+00,6.092344284057617188e+00
2.223156738281250000e+01,2.903079986572265625e+01,2.499023056030273438e+01
8.984566688537597656e+00,6.067615032196044922e+00,1.160318851470947266e+01
1.083313293457031250e+02,5.014678573608398438e+01,1.629940490722656250e+02
1.387201499938964844e+01,1.019159221649169922e+01,1.757432937622070312e+01
9.101577758789062500e+00,8.555285453796386719e+00,8.598978042602539062e+00
5.572674274444580078e+00,3.740777730941772461e+00,7.683318614959716797e+00
1.122793884277343750e+02,6.659148406982421875e+01,1.446626434326171875e+02
1.098898849487304688e+02,5.423040390014648438e+01,2.057128143310546875e+02
2.708028602600097656e+01,1.963205909729003906e+01,4.612011718750000000e+01
2.665044546127319336e+00,2.506270408630371094e+00,2.967448234558105469e+00
1.131438064575195312e+02,5.650581741333007812e+01,1.692642211914062500e+02
1.016924209594726562e+02,5.502299118041992188e+01,1.748798065185546875e+02
2.135530090332031250e+01,2.365654754638671875e+01,1.966072273254394531e+01
1.292662200927734375e+02,3.935557174682617188e+01,1.569239654541015625e+02
1.218130035400390625e+02,7.036112213134765625e+01,1.507670745849609375e+02
1.056901702880859375e+02,5.324345397949218750e+01,1.808432159423828125e+02
5.215963125228881836e-01,6.122925877571105957e-01,5.685777664184570312e-01
4.737847137451171875e+01,7.188103485107421875e+01,5.765544128417968750e+01
1.159515304565429688e+02,3.070379257202148438e+01,1.774310150146484375e+02
1.844408226013183594e+01,2.080527687072753906e+01,3.190115928649902344e+01
5.102205276489257812e+01,2.406062889099121094e+01,8.270587158203125000e+01
7.235814929008483887e-01,7.701444625854492188e-01,8.345444202423095703e-01
1.174183502197265625e+02,5.069214630126953125e+01,1.400535736083984375e+02
4.631626510620117188e+01,4.211357116699218750e+01,3.227545547485351562e+01
4.706877136230468750e+01,2.763227844238281250e+01,6.659854125976562500e+01
1.076013870239257812e+02,3.236959075927734375e+01,1.490861968994140625e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.002222329378128052e-02,1.163703724741935730e-01,1.108148172497749329e-01
7.085440063476562500e+01,5.122362899780273438e+01,1.124954071044921875e+02
4.221350860595703125e+01,3.723535156250000000e+01,4.871435165405273438e+01
1.173698272705078125e+02,5.168131637573242188e+01,1.611864929199218750e+02
1.382778320312500000e+02,3.694338989257812500e+01,1.522272796630859375e+02
1.073521804809570312e+02,5.365228652954101562e+01,1.657753295898437500e+02
1.118401718139648438e+02,5.983993530273437500e+01,1.790005950927734375e+02
1.375389404296875000e+02,4.522463989257812500e+01,1.628763275146484375e+02
1.107573852539062500e+02,4.083124160766601562e+01,1.839944915771484375e+02
2.836285972595214844e+01,2.884654808044433594e+01,4.005261993408203125e+01
1.253242950439453125e+02,5.311067581176757812e+01,1.394707183837890625e+02
1.071761245727539062e+02,6.250673294067382812e+01,1.821405181884765625e+02
1.060088043212890625e+02,8.128118896484375000e+01,1.691933593750000000e+02
1.081175460815429688e+02,5.651485443115234375e+01,1.158077697753906250e+02
9.436801147460937500e+01,5.462022781372070312e+01,1.468719482421875000e+02
1.177033920288085938e+02,6.514298248291015625e+01,1.509840087890625000e+02
5.617782592773437500e+01,5.449029541015625000e+01,7.027050781250000000e+01
1.524620723724365234e+01,1.284459304809570312e+01,1.639381027221679688e+01
1.059623718261718750e+01,1.091860008239746094e+01,1.388014411926269531e+01
4.087930679321289062e+01,3.707171630859375000e+01,5.099331665039062500e+01
2.809741401672363281e+01,2.481192970275878906e+01,4.696894836425781250e+01
1.059622497558593750e+02,7.007202148437500000e+01,1.910571594238281250e+02
1.035011444091796875e+02,8.019391632080078125e+01,1.860734558105468750e+02
1.114945755004882812e+02,6.224940872192382812e+01,1.466050720214843750e+02
2.570814514160156250e+01,2.225472259521484375e+01,4.456772994995117188e+01
1.035512313842773438e+02,4.273978424072265625e+01,1.799541015625000000e+02
1.084200210571289062e+02,3.940098953247070312e+01,1.421854553222656250e+02
1.176496276855468750e+02,4.433786010742187500e+01,1.319994812011718750e+02
1.218396759033203125e+02,7.605955505371093750e+01,1.637560424804687500e+02
9.166740775108337402e-01,8.788148164749145508e-01,1.438259243965148926e+00
7.538148164749145508e-01,1.082251906394958496e+00,8.058629631996154785e-01
1.097587356567382812e+02,7.402263641357421875e+01,1.558975982666015625e+02
1.047078552246093750e+02,6.261972045898437500e+01,1.993785705566406250e+02
1.075670852661132812e+02,7.469232177734375000e+01,1.569581756591796875e+02
3.276674032211303711e+00,2.281840801239013672e+00,2.915122270584106445e+00
5.388621139526367188e+01,3.327195358276367188e+01,7.452544403076171875e+01
1.176940841674804688e+02,6.782117462158203125e+01,1.890197448730468750e+02
4.201463699340820312e+01,1.766362953186035156e+01,4.677302169799804688e+01
6.940892791748046875e+01,7.016304016113281250e+01,9.561422729492187500e+01
1.036652679443359375e+02,5.116673660278320312e+01,1.594884796142578125e+02
4.747164916992187500e+01,4.765182876586914062e+01,7.671884155273437500e+01
7.493452072143554688e+00,5.928859233856201172e+00,9.242799758911132812e+00
1.647863769531250000e+01,1.355205535888671875e+01,2.156351089477539062e+01
1.137770462036132812e+02,5.958660125732421875e+01,1.728592376708984375e+02
1.161397094726562500e+02,7.122010040283203125e+01,1.982836456298828125e+02
1.067812194824218750e+02,9.447928619384765625e+01,1.605329589843750000e+02
9.861462593078613281e+00,8.759837150573730469e+00,1.060372638702392578e+01
3.473065948486328125e+01,2.590743637084960938e+01,3.516125869750976562e+01
6.642256164550781250e+01,6.841745758056640625e+01,6.989543151855468750e+01
1.068277359008789062e+02,4.887901306152343750e+01,1.618536682128906250e+02
1.184752883911132812e+02,3.186332130432128906e+01,1.798060607910156250e+02
1.299308471679687500e+02,2.708935165405273438e+01,1.802599945068359375e+02
4.988055801391601562e+01,2.996811485290527344e+01,7.362052917480468750e+01
1.032564315795898438e+02,9.665509796142578125e+01,1.946768341064453125e+02
1.136265258789062500e+02,2.630203247070312500e+01,1.708300476074218750e+02
1.075627040863037109e+01,4.774392604827880859e+00,9.928007125854492188e+00
1.132476577758789062e+02,4.918981170654296875e+01,1.625132751464843750e+02
1.092747344970703125e+02,6.234803009033203125e+01,1.499553680419921875e+02
1.164793472290039062e+02,4.347778701782226562e+01,1.681853179931640625e+02
1.125259323120117188e+02,5.650475311279296875e+01,1.399296264648437500e+02
8.183222413063049316e-01,8.896926045417785645e-01,9.176407456398010254e-01
1.406373310089111328e+01,1.471538925170898438e+01,1.436252593994140625e+01
1.047648086547851562e+02,6.308059310913085938e+01,1.727375946044921875e+02
1.045066223144531250e+02,7.266106414794921875e+01,1.907430725097656250e+02
6.275792598724365234e+00,4.850311279296875000e+00,7.720692634582519531e+00
1.133540344238281250e+02,6.155059051513671875e+01,1.888503875732421875e+02
4.862756729125976562e+01,2.392587089538574219e+01,6.452250671386718750e+01
1.018161163330078125e+02,6.985810089111328125e+01,1.853090057373046875e+02
3.108122110366821289e+00,3.369837045669555664e+00,5.153266429901123047e+00
1.737755537033081055e+00,2.136551856994628906e+00,1.674103736877441406e+00
1.064259338378906250e+02,5.336000823974609375e+01,1.731914367675781250e+02
1.241896667480468750e+02,4.837466812133789062e+01,1.752548217773437500e+02
1.112547302246093750e+02,4.599604034423828125e+01,1.749587860107421875e+02
4.704908370971679688e+01,5.033131408691406250e+01,4.140143585205078125e+01
1.062264785766601562e+02,3.192991828918457031e+01,1.392756042480468750e+02
1.618519592285156250e+01,9.108451843261718750e+00,1.913445854187011719e+01
6.187225723266601562e+01,5.035960388183593750e+01,9.006613922119140625e+01
2.111409950256347656e+01,1.958702659606933594e+01,2.212249946594238281e+01
1.128493347167968750e+02,5.317807388305664062e+01,1.476755065917968750e+02
1.176667251586914062e+02,3.645218658447265625e+01,1.566531677246093750e+02
2.445896339416503906e+01,1.531171894073486328e+01,3.568844223022460938e+01
1.258289031982421875e+02,5.552205657958984375e+01,1.552611389160156250e+02
1.057808532714843750e+02,5.500324249267578125e+01,1.706740417480468750e+02
1.085047225952148438e+02,6.485174560546875000e+01,1.492599334716796875e+02
5.002160263061523438e+01,5.623718261718750000e+01,4.932477569580078125e+01
1.124003753662109375e+02,6.619475555419921875e+01,1.613669586181640625e+02
1.168161392211914062e+02,3.568490219116210938e+01,1.764367980957031250e+02
4.007999420166015625e+01,3.234342193603515625e+01,6.397171401977539062e+01
2.398734092712402344e+01,2.330569267272949219e+01,2.970030403137207031e+01
2.579016304016113281e+01,2.352077484130859375e+01,4.622330093383789062e+01
1.001279830932617188e+02,6.584162902832031250e+01,1.694234008789062500e+02
1.069620361328125000e+02,9.336331176757812500e+01,1.750358581542968750e+02
1.036508255004882812e+02,5.995963668823242188e+01,1.636907043457031250e+02
1.148318557739257812e+02,4.454752349853515625e+01,1.787329406738281250e+02
1.081734695434570312e+02,6.302933883666992188e+01,1.677734832763671875e+02
1.207962989807128906e+00,1.714859247207641602e+00,1.568837046623229980e+00
6.681585693359375000e+01,7.107876586914062500e+01,7.611869812011718750e+01
1.423585176467895508e+00,9.425073862075805664e-01,2.420811176300048828e+00
4.993923568725585938e+01,4.994118881225585938e+01,5.547032546997070312e+01
1.110472030639648438e+02,4.783393478393554688e+01,1.729613037109375000e+02
1.000373916625976562e+02,1.154722213745117188e+02,1.516977691650390625e+02
1.149706649780273438e+02,4.800340270996093750e+01,1.368163757324218750e+02
1.185471725463867188e+02,5.725017166137695312e+01,1.958148498535156250e+02
3.149007320404052734e+00,3.391299962997436523e+00,3.574385166168212891e+00
2.048292541503906250e+01,2.527852249145507812e+01,2.387071800231933594e+01
1.162091445922851562e+02,5.992447662353515625e+01,1.298329162597656250e+02
7.709362983703613281e+00,9.399966239929199219e+00,1.064659595489501953e+01
1.080692901611328125e+02,7.573097991943359375e+01,1.877319641113281250e+02
1.153789443969726562e+02,5.562076568603515625e+01,1.838733062744140625e+02
6.239059448242187500e+00,8.503181457519531250e+00,8.913029670715332031e+00
1.128370056152343750e+02,5.507696914672851562e+01,1.723245849609375000e+02
2.042766571044921875e+00,2.387500047683715820e+00,2.656703710556030273e+00
1.144399032592773438e+02,1.600595092773437500e+01,2.061607666015625000e+02
1.022111102938652039e-01,8.171111345291137695e-02,1.238518506288528442e-01
9.951204681396484375e+01,3.843640136718750000e+01,1.569952087402343750e+02
1.043335494995117188e+02,7.222380065917968750e+01,1.773797149658203125e+02
1.055123062133789062e+02,1.045493392944335938e+02,1.957164459228515625e+02
1.846898460388183594e+01,7.861318588256835938e+00,2.367625999450683594e+01
2.305305862426757812e+01,2.953531074523925781e+01,2.681944084167480469e+01
1.111252288818359375e+02,4.332640838623046875e+01,1.846893310546875000e+02
1.054876785278320312e+02,1.098974685668945312e+02,1.608049774169921875e+02
1.084005584716796875e+02,5.764178085327148438e+01,1.658194122314453125e+02
1.190027847290039062e+02,3.805381011962890625e+01,1.316593017578125000e+02
1.177859973907470703e+01,9.315722465515136719e+00,5.553440570831298828e+00
3.162282562255859375e+01,2.875160026550292969e+01,3.898375701904296875e+01
1.084508514404296875e+02,4.914109039306640625e+01,1.734321136474609375e+02
5.431460189819335938e+01,5.496490859985351562e+01,7.828915405273437500e+01
1.066866226196289062e+02,9.668444824218750000e+01,1.719298858642578125e+02
1.670400428771972656e+01,1.668215560913085938e+01,1.572723007202148438e+01
1.147895202636718750e+02,3.894767761230468750e+01,1.550084838867187500e+02
1.051042861938476562e+02,5.393959426879882812e+01,1.772248992919921875e+02
1.163678894042968750e+02,5.090280151367187500e+01,1.613274841308593750e+02
4.759299087524414062e+01,3.965675735473632812e+01,7.467008972167968750e+01
1.138295669555664062e+02,3.248219299316406250e+01,1.537463226318359375e+02
1.105119400024414062e+02,6.538295745849609375e+01,1.841742858886718750e+02
1.312402038574218750e+02,3.471200942993164062e+01,1.833881530761718750e+02
1.086588745117187500e+02,6.715673065185546875e+01,1.865191650390625000e+02
1.095532531738281250e+02,4.985553741455078125e+01,1.762834472656250000e+02
1.144903106689453125e+02,5.631494140625000000e+01,1.684310455322265625e+02
1.213711776733398438e+02,4.923661041259765625e+01,1.514988403320312500e+02
4.397588348388671875e+01,4.817160034179687500e+01,7.054259490966796875e+01
1.134698562622070312e+02,3.924006652832031250e+01,1.566898803710937500e+02
1.183332595825195312e+02,6.670382690429687500e+01,1.798112945556640625e+02
3.966567993164062500e+01,3.284884262084960938e+01,5.653938293457031250e+01
6.217229843139648438e+01,6.723207855224609375e+01,8.189086914062500000e+01
1.122944488525390625e+02,6.343313598632812500e+01,2.106490631103515625e+02
4.918230819702148438e+01,4.881803894042968750e+01,6.979742431640625000e+01
1.294836578369140625e+02,3.541587066650390625e+01,1.359541625976562500e+02
1.206227493286132812e+02,4.957777786254882812e+01,1.727154846191406250e+02
1.414963340759277344e+01,9.425077438354492188e+00,1.194055938720703125e+01
3.878586196899414062e+01,3.053131866455078125e+01,2.742379188537597656e+01
1.245063629150390625e+02,6.108677291870117188e+01,1.454470520019531250e+02
1.028091812133789062e+02,7.033888244628906250e+01,2.073157348632812500e+02
5.195142364501953125e+01,4.039953994750976562e+01,8.969852447509765625e+01
1.021329574584960938e+02,6.926213836669921875e+01,1.806025848388671875e+02
3.141955184936523438e+01,3.783541107177734375e+01,3.203064346313476562e+01
4.743041992187500000e+01,3.887950897216796875e+01,7.935464477539062500e+01
1.141624679565429688e+02,4.472265243530273438e+01,1.646103820800781250e+02
1.032805023193359375e+02,6.802194213867187500e+01,1.598119354248046875e+02
1.089613418579101562e+02,6.181632995605468750e+01,1.619899902343750000e+02
7.721851766109466553e-02,1.025629639625549316e-01,1.039000004529953003e-01
9.282155990600585938e+00,1.405719661712646484e+01,1.042959594726562500e+01
2.067775535583496094e+01,2.846212959289550781e+01,2.150566577911376953e+00
1.087980270385742188e+02,8.227955627441406250e+01,1.798173522949218750e+02
1.221163024902343750e+02,4.095277786254882812e+01,1.525424652099609375e+02
2.359207391738891602e+00,1.118522167205810547e+00,3.678544521331787109e+00
2.609517097473144531e+01,1.482273292541503906e+01,1.781555175781250000e+01
1.131301116943359375e+02,4.184586334228515625e+01,1.619389648437500000e+02
4.014645385742187500e+01,2.641677856445312500e+01,4.909045028686523438e+01
4.615587615966796875e+01,4.297271728515625000e+01,5.778623199462890625e+01
1.128714752197265625e+02,7.617806243896484375e+01,2.037899322509765625e+02
1.061015777587890625e+02,3.432190322875976562e+01,1.741183319091796875e+02
1.146772155761718750e+02,6.418053436279296875e+01,1.823716735839843750e+02
1.451449890136718750e+02,3.211351776123046875e+01,1.781932830810546875e+02
3.793249511718750000e+01,2.398822975158691406e+01,5.616997909545898438e+01
1.136344833374023438e+02,3.994978713989257812e+01,1.562253875732421875e+02
4.240409469604492188e+01,2.821069717407226562e+01,5.701662826538085938e+01
1.165083999633789062e+02,5.535740280151367188e+01,1.653542480468750000e+02
1.057764739990234375e+02,5.587931442260742188e+01,1.757523040771484375e+02
1.100665969848632812e+02,5.727275848388671875e+01,1.761690826416015625e+02
7.635741424560546875e+01,3.388038253784179688e+01,1.362552337646484375e+02
3.661335754394531250e+01,3.370226669311523438e+01,3.791339874267578125e+01
1.555139255523681641e+01,1.724013710021972656e+01,4.960484981536865234e+00
1.068616180419921875e+02,6.811894226074218750e+01,1.820954589843750000e+02
1.085300827026367188e+02,8.029911804199218750e+01,1.710605773925781250e+02
1.239622650146484375e+02,2.320677375793457031e+01,1.493049621582031250e+02
1.213639526367187500e+02,5.417886352539062500e+01,1.918833465576171875e+02
1.269092407226562500e+02,3.363726425170898438e+01,1.697313690185546875e+02
1.169833068847656250e+02,4.531032180786132812e+01,1.509779663085937500e+02
1.225394134521484375e+02,1.017553863525390625e+02,1.730094757080078125e+02
1.064466629028320312e+02,1.062619323730468750e+02,1.985523071289062500e+02
6.504503631591796875e+01,3.226213836669921875e+01,7.330014801025390625e+01
1.044011611938476562e+02,6.083094787597656250e+01,1.427491607666015625e+02
1.757929682731628418e+00,1.711781501770019531e+00,2.652518510818481445e+00
8.791522026062011719e+00,7.555159091949462891e+00,5.395411014556884766e+00
1.834588885307312012e+00,1.030259251594543457e+00,2.554840803146362305e+00
4.453623199462890625e+01,2.342737388610839844e+01,6.609631347656250000e+01
2.108626747131347656e+01,2.143716239929199219e+01,2.525022315979003906e+01
2.495284080505371094e+01,2.042569923400878906e+01,1.045860385894775391e+01
2.964942932128906250e+01,1.565738487243652344e+01,4.268708801269531250e+01
1.031740951538085938e+02,5.678273010253906250e+01,1.607885437011718750e+02
3.193044424057006836e+00,2.476318597793579102e+00,5.162074089050292969e+00
4.814368057250976562e+01,4.379170608520507812e+01,5.954475021362304688e+01
1.159843902587890625e+02,6.136919403076171875e+01,1.726293640136718750e+02
4.393378829956054688e+01,4.342022323608398438e+01,5.605608749389648438e+01
3.175777673721313477e+00,1.651640772819519043e+00,4.411747932434082031e+00
4.190481603145599365e-01,2.984037101268768311e-01,3.651444315910339355e-01
2.432984352111816406e+01,1.253114414215087891e+01,3.600484848022460938e+01
2.513878440856933594e+01,2.244444847106933594e+01,4.349533462524414062e+01
4.082926559448242188e+01,4.176140975952148438e+01,7.250833892822265625e+01
1.304415283203125000e+02,4.691748428344726562e+01,1.753093261718750000e+02
1.054348602294921875e+02,4.081358337402343750e+01,1.648374481201171875e+02
3.730295562744140625e+01,2.506725502014160156e+01,6.103385162353515625e+01
5.159529495239257812e+01,6.319403839111328125e+01,9.030815124511718750e+01
7.874607563018798828e+00,6.341840744018554688e+00,7.219437122344970703e+00
2.566788864135742188e+01,1.191372203826904297e+01,3.042928886413574219e+01
1.929024887084960938e+01,1.999877357482910156e+01,1.425487422943115234e+01
3.859399032592773438e+01,2.861007499694824219e+01,6.721435546875000000e+01
1.157565765380859375e+02,4.111309814453125000e+01,1.846014862060546875e+02
1.209571456909179688e+02,3.828139114379882812e+01,1.654246826171875000e+02
1.182805252075195312e+02,6.271584320068359375e+01,1.492398529052734375e+02
5.738545989990234375e+01,2.881021118164062500e+01,4.706837844848632812e+01
6.709985256195068359e+00,3.618511199951171875e+00,8.281018257141113281e+00
9.246530151367187500e+01,3.490159988403320312e+01,1.134593048095703125e+02
1.279845046997070312e+02,5.032753372192382812e+01,1.842525482177734375e+02
2.795217704772949219e+01,2.049334907531738281e+01,3.753710937500000000e+01
1.111265411376953125e+02,7.889853668212890625e+01,2.046685943603515625e+02
4.967803573608398438e+01,5.881183242797851562e+01,4.029286575317382812e+01
1.197499313354492188e+02,5.019925308227539062e+01,1.418802337646484375e+02
1.137033081054687500e+02,4.820074462890625000e+01,1.735850677490234375e+02
1.363775157928466797e+01,1.435588550567626953e+01,1.685352134704589844e+01
2.739871025085449219e+01,1.159804821014404297e+01,3.748436737060546875e+01
1.098407135009765625e+02,4.637016296386718750e+01,1.257888870239257812e+02
3.734374237060546875e+01,2.283545112609863281e+01,4.444298171997070312e+01
5.284703731536865234e+00,6.325577735900878906e+00,7.865792751312255859e+00
5.787110924720764160e-01,4.737037122249603271e-01,6.065852046012878418e-01
1.004093704223632812e+02,9.242188262939453125e+01,1.851505432128906250e+02
1.108380050659179688e+02,5.237405776977539062e+01,1.847918701171875000e+02
1.923343276977539062e+01,1.899369621276855469e+01,2.482191085815429688e+01
3.554163360595703125e+01,3.298915863037109375e+01,3.463512420654296875e+01
2.880381584167480469e+00,5.285307407379150391e+00,3.132066726684570312e+00
1.658704757690429688e+01,1.113404846191406250e+01,2.056318092346191406e+01
4.977937221527099609e+00,5.888874053955078125e+00,5.121788978576660156e+00
1.266947860717773438e+02,2.273835182189941406e+01,1.718901824951171875e+02
5.432745742797851562e+01,3.033499908447265625e+01,3.756748199462890625e+01
1.105593185424804688e+02,4.837425994873046875e+01,1.347991027832031250e+02
1.048974838256835938e+02,8.308032226562500000e+01,1.975432739257812500e+02
1.126615829467773438e+02,3.587697219848632812e+01,1.440021667480468750e+02
2.202414131164550781e+01,1.900865554809570312e+01,2.318658828735351562e+01
3.728694534301757812e+01,5.091152572631835938e+01,5.815016937255859375e+01
3.447644424438476562e+01,3.600260543823242188e+01,4.744388961791992188e+01
1.123151397705078125e+02,5.101839065551757812e+01,1.589434814453125000e+02
1.170612487792968750e+02,3.822759628295898438e+01,1.675308990478515625e+02
1.101607894897460938e+02,5.137657928466796875e+01,1.537332305908203125e+02
3.673114013671875000e+01,3.738338470458984375e+01,1.898848152160644531e+01
1.048103485107421875e+02,6.608499908447265625e+01,1.729365692138671875e+02
